dae41
1.000000 .000000
.993044 .000869
.980665 .002488
.966089 .004519
.949998 .006936
.932900 .009690
.915189 .012707
.897129 .015917
.878840 .019281
.860342 .022773
.841669 .026353
.822907 .029985
.804146 .033636
.785394 .037272
.766640 .040885
.748161 .044431
.730198 .047786
.712663 .050980
.695729 .054191
.679504 .057215
.663263 .059833
.646262 .062356
.628702 .065040
.611034 .067672
.593148 .070148
.575034 .072502
.556890 .074715
.538770 .076770
.520675 .078660
.502619 .080374
.484496 .081918
.466177 .083311
.447748 .084564
.429542 .085670
.411796 .086557
.394097 .087161
.376031 .087567
.357951 .087828
.340127 .087888
.322393 .087721
.304677 .087326
.287023 .086702
.269458 .085844
.252003 .084744
.234678 .083391
.217477 .081771
.200412 .079881
.183553 .077717
.166943 .075263
.150597 .072508
.134595 .069456
.119092 .066112
.104230 .062490
.090002 .058580
.076462 .054372
.063970 .049974
.052896 .045582
.043383 .041353
.035361 .037370
.028650 .033654
.023060 .030197
.018400 .026979
.014508 .023961
.011239 .021105
.008499 .018379
.006221 .015758
.004354 .013231
.002880 .010776
.001772 .008363
.000973 .005993
.000415 .003718
.000084 .001573
.000005 -.000489
.000228 -.002547
.000864 -.004603
.001973 -.006582
.003497 -.008432
.005379 -.010187
.007610 -.011832
.010252 -.013311
.013361 -.014672
.016977 -.016008
.021196 -.017342
.026162 -.018694
.032083 -.020079
.039235 -.021496
.047921 -.022943
.058435 -.024391
.070862 -.025794
.085041 -.027093
.100597 -.028215
.117178 -.029130
.134476 -.029845
.152223 -.030371
.170260 -.030722
.188519 -.030919
.206940 -.030979
.225475 -.030917
.244105 -.030744
.262805 -.030472
.281548 -.030107
.300366 -.029653
.319280 -.029127
.338223 -.028543
.357159 -.027898
.376124 -.027190
.395149 -.026427
.414225 -.025618
.433324 -.024774
.452433 -.023893
.471569 -.022978
.490732 -.022035
.509909 -.021066
.529098 -.020073
.548312 -.019058
.567569 -.018025
.586857 -.016984
.606153 -.015939
.625441 -.014890
.644713 -.013836
.663974 -.012785
.683245 -.011744
.702516 -.010708
.721745 -.009686
.740952 -.008684
.760164 -.007700
.779343 -.006735
.798470 -.005801
.817567 -.004903
.836623 -.004043
.855632 -.003228
.874593 -.002464
.893362 -.001763
.911835 -.001146
.930256 -.000626
.948530 -.000215
.965676 .000069
.980635 .000200
.993020 .000129
1.000000 .000000
