1.000000 0.000000
0.954099 0.005092
0.915229 0.010376
0.880907 0.015928
0.849288 0.021756
0.819075 0.027813
0.789438 0.034013
0.759920 0.040236
0.730355 0.046352
0.700782 0.052224
0.671354 0.057728
0.642258 0.062763
0.613649 0.067261
0.585638 0.071183
0.558300 0.074517
0.531680 0.077273
0.505795 0.079477
0.480645 0.081171
0.456214 0.082402
0.432481 0.083222
0.409420 0.083680
0.387011 0.083824
0.365241 0.083689
0.344105 0.083305
0.323602 0.082695
0.303736 0.081874
0.284516 0.080854
0.265949 0.079641
0.248046 0.078240
0.230814 0.076652
0.214258 0.074879
0.198379 0.072923
0.183175 0.070784
0.168636 0.068466
0.154755 0.065974
0.141517 0.063315
0.128912 0.060496
0.116926 0.057531
0.105549 0.054434
0.094771 0.051222
0.084588 0.047917
0.074999 0.044546
0.066008 0.041138
0.057620 0.037724
0.049845 0.034339
0.042690 0.031015
0.036161 0.027787
0.030264 0.024683
0.024995 0.021730
0.020347 0.018950
0.016305 0.016359
0.012843 0.013963
0.009929 0.011764
0.007522 0.009756
0.005577 0.007926
0.004049 0.006259
0.002893 0.004734
0.002068 0.003330
0.001539 0.002024
0.001282 0.000790
0.001282 -0.000393
0.001539 -0.001546
0.002068 -0.002689
0.002893 -0.003837
0.004049 -0.005006
0.005577 -0.006204
0.007522 -0.007442
0.009929 -0.008726
0.012843 -0.010059
0.016305 -0.011441
0.020347 -0.012871
0.024995 -0.014344
0.030264 -0.015854
0.036161 -0.017391
0.042690 -0.018945
0.049845 -0.020508
0.057620 -0.022068
0.066008 -0.023619
0.074999 -0.025152
0.084588 -0.026665
0.094771 -0.028154
0.105549 -0.029623
0.116926 -0.031078
0.128912 -0.032525
0.141517 -0.033974
0.154755 -0.035432
0.168636 -0.036905
0.183175 -0.038398
0.198379 -0.039910
0.214258 -0.041435
0.230814 -0.042961
0.248046 -0.044470
0.265949 -0.045935
0.284516 -0.047327
0.303736 -0.048613
0.323602 -0.049758
0.344105 -0.050732
0.365241 -0.051504
0.387011 -0.052049
0.409420 -0.052349
0.432481 -0.052396
0.456214 -0.052190
0.480645 -0.051740
0.505795 -0.051060
0.531680 -0.050165
0.558300 -0.049072
0.585638 -0.047790
0.613649 -0.046325
0.642258 -0.044670
0.671354 -0.042806
0.700782 -0.040695
0.730355 -0.038286
0.759920 -0.035509
0.789438 -0.032291
0.819075 -0.028552
0.849288 -0.024220
0.880907 -0.019233
0.915229 -0.013545
0.954099 -0.007132
1.000000 0.000000
